player_name,opp_name,player_elo,opp_elo,elo_diff,color,x-ma5,x-ma20,opp_x-ma5,opp_x-ma20,won
BIG_TONKA_T,Quarini,1090,1063,27,False,,,-7.599999999999909,-21.25,1
BIG_TONKA_T,hgarciarod,1097,1091,6,True,,,10.599999999999909,15.049999999999955,1
BIG_TONKA_T,HERFJERF,1105,1139,-34,False,,,4.7999999999999545,-4.7999999999999545,1
BIG_TONKA_T,InkLv,1113,1105,8,False,,,6.2000000000000455,39.15000000000009,1
BIG_TONKA_T,alamrini,1121,1105,16,True,15.799999999999955,,4.2000000000000455,-19.65000000000009,0
BIG_TONKA_T,djgreen1,1113,1143,-30,True,3.2000000000000455,,-2.400000000000091,-7.2000000000000455,1
BIG_TONKA_T,Pytoo91,1122,1088,34,False,7.2000000000000455,,6.7999999999999545,-6.900000000000091,0
BIG_TONKA_T,mumergaddafi,1113,1078,35,True,-3.400000000000091,,7.599999999999909,3.0499999999999545,1
BIG_TONKA_T,Copertus,1120,1122,-2,True,2.2000000000000455,,2.7999999999999545,7.650000000000091,1
BIG_TONKA_T,CyborgCerberus94,1128,1109,19,False,8.799999999999955,,8.799999999999955,16.25,0
BIG_TONKA_T,Nadirmitch,1120,1108,12,False,-0.599999999999909,,11.799999999999955,-6.5499999999999545,0
BIG_TONKA_T,Rensa0,1112,1114,-2,False,-6.599999999999909,,10.200000000000045,-6.650000000000091,0
BIG_TONKA_T,wimperneel,1104,1004,100,True,-12.799999999999955,,6.2000000000000455,15.75,1
BIG_TONKA_T,nightjumper39,1110,1110,0,False,-4.7999999999999545,,-3.0,5.5,0
BIG_TONKA_T,Spiderbreeze,1102,1133,-31,True,-7.599999999999909,,5.7999999999999545,-7.150000000000091,1
BIG_TONKA_T,milton2000,1111,1150,-39,True,3.2000000000000455,,15.0,27.450000000000045,0
BIG_TONKA_T,ahmedtaha09,1104,1093,11,True,-2.2000000000000455,,9.599999999999909,4.349999999999909,0
BIG_TONKA_T,Godofspeeds,1096,1099,-3,False,-8.599999999999909,,7.2000000000000455,-1.5499999999999545,1
BIG_TONKA_T,Krop_duster,1104,1143,-39,True,0.599999999999909,,0.7999999999999545,-11.099999999999909,1
BIG_TONKA_T,nickringgod,1113,1125,-12,True,7.400000000000091,15.099999999999909,11.599999999999909,-11.849999999999909,0
BIG_TONKA_T,8akk3,1105,1144,-39,True,0.599999999999909,33.34999999999991,,,0
BIG_TONKA_T,lilchernobyl,1098,1085,13,False,-5.2000000000000455,-25.700000000000045,3.400000000000091,-0.650000000000091,1
BIG_TONKA_T,SamtheTimTamMan,1106,1042,64,False,0.7999999999999545,-68.75,-6.599999999999909,-9.299999999999955,1
BIG_TONKA_T,unicorndash1,1113,1193,-80,False,6.0,82.25,1.0,-11.150000000000091,0
BIG_TONKA_T,Robari1,1107,1123,-16,True,1.2000000000000455,12.950000000000045,-5.7999999999999545,-9.849999999999909,0
BIG_TONKA_T,DrimoDramo,1099,1140,-41,False,-5.599999999999909,30.65000000000009,-3.0,-19.5,0
BIG_TONKA_T,Hoaiarc,1092,1111,-19,True,-11.400000000000091,3.150000000000091,-1.599999999999909,15.150000000000091,0
BIG_TONKA_T,ochuckster123,1084,1067,17,True,-15.0,-39.40000000000009,-1.599999999999909,-10.299999999999955,0
BIG_TONKA_T,SirKennard,1076,1101,-25,False,-15.599999999999909,-3.2000000000000455,-5.400000000000091,-9.049999999999955,0
BIG_TONKA_T,Rick_woote,1069,1035,34,True,-15.0,-66.25,13.399999999999977,5.900000000000091,0
BIG_TONKA_T,Callsign_Gimli,1060,1029,31,False,-16.200000000000045,-69.25,-8.200000000000045,-21.5,1
BIG_TONKA_T,RedscareRAM,1068,1102,-34,False,-3.400000000000091,5.9500000000000455,-0.599999999999909,0.15000000000009095,0
BIG_TONKA_T,Alex-Sokol,1061,1057,4,True,-5.7999999999999545,-36.90000000000009,9.200000000000045,15.200000000000045,0
BIG_TONKA_T,ejonokuchi,1053,1025,28,False,-9.200000000000045,-66.04999999999995,-3.0,5.399999999999977,0
BIG_TONKA_T,EasyRider3202,1044,1006,38,True,-13.200000000000045,-82.15000000000009,16.399999999999977,48.14999999999998,0
BIG_TONKA_T,instant_10,1035,941,94,True,-17.200000000000045,-143.3499999999999,7.600000000000023,4.649999999999977,0
BIG_TONKA_T,Ysulai,1025,1104,-79,False,-18.59999999999991,23.59999999999991,16.40000000000009,6.900000000000091,0
BIG_TONKA_T,JohannFehrmann,1019,1010,9,True,-16.200000000000045,-66.54999999999995,-13.200000000000045,-4.350000000000023,1
BIG_TONKA_T,Ek3498,1027,1049,-22,True,-3.0,-23.700000000000045,6.7999999999999545,26.799999999999955,1
BIG_TONKA_T,georgemetcalf22,1036,1057,-21,False,7.599999999999909,-11.849999999999909,4.7999999999999545,-24.950000000000045,1
BIG_TONKA_T,Rotorhead64,1044,1036,8,True,13.799999999999955,-29.799999999999955,10.200000000000045,31.200000000000045,1
BIG_TONKA_T,defeatlazydoor,1052,1048,4,False,16.40000000000009,-15.5,-6.400000000000091,8.549999999999955,1
BIG_TONKA_T,OrangPeeler,1060,1094,-34,True,16.200000000000045,32.799999999999955,1.7999999999999545,1.900000000000091,1
BIG_TONKA_T,jackpotbrandon,1069,1094,-25,False,16.799999999999955,35.0,2.2000000000000455,5.650000000000091,1
BIG_TONKA_T,Pseudonym20,1078,1075,3,True,17.40000000000009,17.450000000000045,9.200000000000045,,1
BIG_TONKA_T,GeorgeLamponi,1086,1047,39,True,17.0,-9.900000000000091,0.599999999999909,-18.65000000000009,0
