player_name,opp_name,player_elo,opp_elo,elo_diff,color,x-ma5,x-ma20,opp_x-ma5,opp_x-ma20,won
BIG_TONKA_T,itobandito,1428,1403,25,False,-9.0,-35.75,1.599999999999909,17.34999999999991,1
BIG_TONKA_T,corncob0,1435,1410,25,False,-0.20000000000004547,-29.450000000000045,-8.599999999999909,-27.549999999999955,0
BIG_TONKA_T,Itts777777,1426,1408,18,True,-7.2000000000000455,-31.34999999999991,-3.0,-9.200000000000045,0
BIG_TONKA_T,jayrbautistajr062616,1418,1459,-41,True,-10.200000000000045,19.700000000000045,7.599999999999909,17.40000000000009,0
BIG_TONKA_T,anuragmitra54,1410,1331,79,False,-13.400000000000091,-107.45000000000005,3.599999999999909,13.25,1
BIG_TONKA_T,george49123,1416,1370,46,False,-5.0,-67.45000000000005,8.799999999999955,-8.75,0
BIG_TONKA_T,princeps_alper,1415,1462,-47,True,-2.0,25.950000000000045,-0.7999999999999545,-19.700000000000045,0
BIG_TONKA_T,sergiogb11,1408,1381,27,True,-5.400000000000091,-53.65000000000009,15.799999999999955,26.200000000000045,0
BIG_TONKA_T,KJGDwhLYC2fD6zHA,1399,1349,50,True,-10.599999999999909,-83.34999999999991,-1.0,,1
BIG_TONKA_T,Bkirit,1406,1401,5,False,-2.7999999999999545,-29.799999999999955,-16.200000000000045,-27.65000000000009,1
BIG_TONKA_T,Smhilton9416,1414,1412,2,False,5.599999999999909,-17.25,3.7999999999999545,8.650000000000091,1
BIG_TONKA_T,TimurNaga,1422,1389,33,True,12.200000000000045,-38.65000000000009,9.0,6.7999999999999545,1
BIG_TONKA_T,easeltine,1429,1426,3,False,15.0,-0.75,-15.400000000000091,-37.049999999999955,0
BIG_TONKA_T,rhingstrumjr,1421,1448,-27,False,2.599999999999909,22.90000000000009,-5.2000000000000455,38.0,1
BIG_TONKA_T,stunningjellyfish123,1430,1447,-17,True,6.7999999999999545,22.65000000000009,-6.400000000000091,-2.25,1
BIG_TONKA_T,ujawane-cs,1438,1416,22,False,10.0,-7.599999999999909,3.599999999999909,-0.09999999999990905,0
BIG_TONKA_T,Alexander_Best_777,1429,1422,7,True,-0.40000000000009095,-0.849999999999909,-5.599999999999909,4.0,1
BIG_TONKA_T,juenko,1437,1464,-27,True,6.0,41.09999999999991,15.400000000000091,24.0,0
BIG_TONKA_T,Yasama99,1430,1435,-5,False,-2.7999999999999545,12.75,-16.0,-58.34999999999991,0
BIG_TONKA_T,RamsChilakapati,1422,1453,-31,True,-9.200000000000045,31.34999999999991,11.200000000000045,35.299999999999955,1
BIG_TONKA_T,majboi1,1431,1416,15,False,1.2000000000000455,-5.7999999999999545,2.7999999999999545,10.150000000000091,1
BIG_TONKA_T,mgmutya01,1439,1452,-13,False,7.2000000000000455,30.0,7.400000000000091,10.5,1
BIG_TONKA_T,vishal0620,1447,1494,-47,False,13.200000000000045,70.95000000000005,-11.799999999999955,-52.799999999999955,1
BIG_TONKA_T,KIRANT1986,1456,1383,73,True,17.0,-41.950000000000045,14.599999999999909,43.25,0
BIG_TONKA_T,h3stenzel,1446,1457,-11,False,2.2000000000000455,30.25,-12.400000000000091,-0.09999999999990905,0
BIG_TONKA_T,pulpgabriel,1438,1412,26,True,-7.2000000000000455,-15.849999999999909,-19.799999999999955,-12.099999999999909,0
BIG_TONKA_T,wardlt92,1429,1408,21,False,-14.200000000000045,-20.549999999999955,0.0,-5.7000000000000455,1
BIG_TONKA_T,starteriowebapp,1437,1504,-67,True,-4.2000000000000455,74.0,-4.400000000000091,9.0,1
BIG_TONKA_T,choaskiller,1447,1404,43,True,7.599999999999909,-28.40000000000009,2.400000000000091,9.75,1
BIG_TONKA_T,PHIFEE,1454,1491,-37,True,13.0,56.200000000000045,6.400000000000091,35.09999999999991,1
BIG_TONKA_T,clausguitar,1463,1507,-44,True,17.0,69.75,8.200000000000045,1.2999999999999545,0
BIG_TONKA_T,Garyh21,1456,1468,-12,False,4.599999999999909,29.049999999999955,-9.200000000000045,14.75,1
BIG_TONKA_T,shreenithanku,1464,1449,15,False,7.2000000000000455,8.299999999999955,7.2000000000000455,35.0,0
BIG_TONKA_T,TurtleMania21,1456,1440,16,False,-2.599999999999909,-2.4500000000000455,3.400000000000091,1.2999999999999545,1
BIG_TONKA_T,TurtleMania21,1464,1432,32,True,3.400000000000091,-12.150000000000091,-6.400000000000091,-6.0,0
BIG_TONKA_T,Paradime7,1455,1432,23,False,-4.0,-13.0,5.0,17.200000000000045,1
BIG_TONKA_T,TakoYaki32,1462,1472,-10,True,1.7999999999999545,25.34999999999991,9.200000000000045,22.549999999999955,1
BIG_TONKA_T,Amster3,1470,1519,-49,True,8.599999999999909,70.70000000000005,-4.599999999999909,18.90000000000009,1
BIG_TONKA_T,ThanosIII,1479,1472,7,False,13.0,21.25,2.0,-15.450000000000045,0
BIG_TONKA_T,piratx,1471,1469,2,False,3.599999999999909,15.799999999999955,12.200000000000045,30.40000000000009,0
BIG_TONKA_T,DeusVultMXC,1463,1418,45,True,-6.0,-36.799999999999955,-10.599999999999909,-9.950000000000045,1
BIG_TONKA_T,MHunterFreese88,1470,1528,-58,True,-0.599999999999909,71.65000000000009,-1.599999999999909,-0.7999999999999545,0
BIG_TONKA_T,NATI_AVI,1463,1480,-17,False,-6.2000000000000455,22.84999999999991,2.599999999999909,16.5,0
BIG_TONKA_T,fistedtaint,1455,1416,39,True,-9.400000000000091,-41.09999999999991,-7.400000000000091,-5.2999999999999545,0
BIG_TONKA_T,Geomagic,1446,1434,12,False,-13.400000000000091,-23.09999999999991,-14.400000000000091,-32.549999999999955,1
BIG_TONKA_T,1lachout,1454,1446,8,False,-3.599999999999909,-11.900000000000091,6.400000000000091,-15.75,1
BIG_TONKA_T,brunoo89,1462,1444,18,True,6.0,-15.549999999999955,5.0,4.150000000000091,1
BIG_TONKA_T,Shantar,1470,1436,34,False,12.599999999999909,-25.200000000000045,3.7999999999999545,36.90000000000009,1
BIG_TONKA_T,SilverKing925,1477,1486,-9,False,15.200000000000045,23.299999999999955,6.7999999999999545,5.099999999999909,0
BIG_TONKA_T,M0ZIL,1469,1455,14,True,2.599999999999909,-8.450000000000045,16.0,,1
BIG_TONKA_T,fischerknight1,1477,1524,-47,True,6.0,59.84999999999991,-3.7999999999999545,-13.549999999999955,0
BIG_TONKA_T,NNAMX,1470,1476,-6,False,-2.599999999999909,11.150000000000091,7.400000000000091,31.450000000000045,1
BIG_TONKA_T,Tee806,1478,1471,7,False,3.7999999999999545,5.4500000000000455,-2.599999999999909,12.900000000000091,0
BIG_TONKA_T,Japapoker,1470,1418,52,False,-2.7999999999999545,-48.25,-1.400000000000091,,0
BIG_TONKA_T,Fischer86,1461,1401,60,True,-10.200000000000045,-65.09999999999991,-11.400000000000091,-7.900000000000091,1
BIG_TONKA_T,CocoPref75,1468,1444,24,True,-1.400000000000091,-22.75,15.599999999999909,,0
BIG_TONKA_T,porquepepe,1459,1463,-4,True,-8.200000000000045,-3.599999999999909,-3.2000000000000455,7.4500000000000455,1
BIG_TONKA_T,walterhb,1467,1427,40,True,2.0,-39.450000000000045,-10.799999999999955,17.25,0
BIG_TONKA_T,danailjekov,1458,1491,-33,False,-4.599999999999909,25.59999999999991,-16.799999999999955,-19.90000000000009,1
BIG_TONKA_T,wedads,1467,1372,95,False,3.2000000000000455,-93.20000000000005,11.400000000000091,54.09999999999991,0
BIG_TONKA_T,CleansGambit,1457,1392,65,True,-4.599999999999909,-72.90000000000009,-5.0,7.400000000000091,1
BIG_TONKA_T,anunaya,1464,1458,6,False,1.400000000000091,-6.599999999999909,-1.0,-3.0,1
BIG_TONKA_T,Rusell25,1472,1475,-3,True,8.400000000000091,9.950000000000045,-3.2000000000000455,-1.7000000000000455,1
BIG_TONKA_T,DrTatan,1480,1383,97,False,12.0,-83.29999999999995,0.599999999999909,-3.599999999999909,0
BIG_TONKA_T,tsavage88,1470,1466,4,False,1.400000000000091,-1.5,14.200000000000045,2.099999999999909,1
BIG_TONKA_T,Lucienslight,1478,1512,-34,False,5.2000000000000455,43.299999999999955,-3.0,-32.700000000000045,0
BIG_TONKA_T,KingGreg46,1471,1490,-19,True,-3.2000000000000455,20.84999999999991,-3.2000000000000455,-22.09999999999991,0
BIG_TONKA_T,wizardmelon93,1463,1528,-65,True,-9.400000000000091,59.200000000000045,2.2000000000000455,,1
BIG_TONKA_T,TDVN,1472,1476,-4,True,1.2000000000000455,7.4500000000000455,-8.599999999999909,-31.84999999999991,1
BIG_TONKA_T,ALFMI1971,1480,1436,44,False,7.2000000000000455,-33.09999999999991,-15.799999999999955,-33.549999999999955,1
BIG_TONKA_T,KINGBONECRUSHER,1487,1484,3,True,12.400000000000091,14.400000000000091,-7.2000000000000455,0.5,1
BIG_TONKA_T,riozawazz,1495,1453,42,True,15.599999999999909,-17.84999999999991,8.599999999999909,20.049999999999955,0
BIG_TONKA_T,Abraham_2006,1485,1485,0,False,1.2000000000000455,13.799999999999955,13.599999999999909,40.049999999999955,1
BIG_TONKA_T,LockeanX,1493,1479,14,False,5.0,6.650000000000091,0.599999999999909,2.5499999999999545,0
BIG_TONKA_T,Andymcg12345,1485,1525,-40,True,-4.0,51.450000000000045,-15.200000000000045,-10.849999999999909,1
BIG_TONKA_T,Primodiurno,1494,1456,38,False,3.599999999999909,-18.84999999999991,-12.0,-11.099999999999909,1
Andymcg12345,leontief1968,1536,1571,-35,False,,,3.599999999999909,-4.349999999999909,1
Andymcg12345,leontief1968,1544,1563,-19,True,,,-5.2000000000000455,-10.549999999999955,0
Andymcg12345,doncikazzz,1536,1501,35,False,,,-3.0,-15.25,1
Andymcg12345,Gyanny,1543,1578,-35,True,,,-3.2000000000000455,5.75,1
Andymcg12345,rene1948,1552,1514,38,True,9.799999999999955,,-7.7999999999999545,-12.849999999999909,0
Andymcg12345,Mohamed1Sameh,1543,1505,38,False,-0.599999999999909,,7.599999999999909,22.40000000000009,0
Andymcg12345,Varangian7,1534,1498,36,False,-7.599999999999909,,10.200000000000045,,0
Andymcg12345,HobbM93,1525,1574,-49,True,-14.400000000000091,,-2.7999999999999545,7.400000000000091,1
Andymcg12345,Endspielverkacker,1534,1528,6,False,-3.599999999999909,,-13.799999999999955,-42.5,0
Andymcg12345,man_1318,1526,1516,10,True,-6.400000000000091,,-1.400000000000091,-0.15000000000009095,0
Andymcg12345,shanmukharaoselli,1518,1525,-7,False,-9.400000000000091,,-1.400000000000091,-10.150000000000091,0
Andymcg12345,SilvestreCotiangco,1510,1559,-49,False,-12.599999999999909,,16.200000000000045,41.25,1
Andymcg12345,USCF17065988,1519,1509,10,False,-2.400000000000091,,0.20000000000004547,13.549999999999955,0
Andymcg12345,racingdragon,1511,1497,14,True,-5.7999999999999545,,3.599999999999909,-3.400000000000091,0
Andymcg12345,Hahau_Tungnung,1503,1502,1,True,-9.200000000000045,,6.400000000000091,-14.200000000000045,0
Andymcg12345,masterparlay,1495,1578,-83,True,-12.599999999999909,,9.200000000000045,6.099999999999909,1
Andymcg12345,Krogger18,1505,1545,-40,False,-1.599999999999909,,-13.400000000000091,-27.5,0
Andymcg12345,MarcoCiva,1498,1489,9,False,-4.400000000000091,,-12.200000000000045,-39.0,1
Andymcg12345,Steven011,1506,1487,19,True,4.599999999999909,,-1.599999999999909,-7.9500000000000455,1
Andymcg12345,sandy2059,1514,1496,18,False,10.400000000000091,-26.59999999999991,-1.0,-15.799999999999955,1
Andymcg12345,hhagaaga,1522,1547,-25,True,13.0,25.09999999999991,7.0,18.15000000000009,0
Andymcg12345,roba48,1515,1520,-5,False,4.0,-0.4500000000000455,-7.0,-20.200000000000045,0
Andymcg12345,jollycezaropido,1507,1496,11,False,-5.7999999999999545,-23.0,6.599999999999909,8.400000000000091,0
Andymcg12345,aranbhatt,1499,1505,-6,True,-12.400000000000091,-11.799999999999955,5.7999999999999545,8.200000000000045,0
Andymcg12345,Yarik61,1491,1474,17,True,-15.799999999999955,-39.75,-16.0,-11.849999999999909,1
Andymcg12345,Vifu1,1499,1503,-4,False,-3.2000000000000455,-8.549999999999955,5.599999999999909,30.09999999999991,1
Andymcg12345,filogonio47200,1507,1509,-2,False,6.400000000000091,-1.2000000000000455,3.7999999999999545,-8.549999999999955,1
Andymcg12345,Abduhaki_m,1515,1418,97,True,12.799999999999955,-91.70000000000005,-4.599999999999909,-3.5,1
Andymcg12345,Qasymbek,1521,1567,-46,False,14.400000000000091,57.950000000000045,4.2000000000000455,18.34999999999991,0
Andymcg12345,MatOs94,1514,1507,7,True,2.7999999999999545,-1.4500000000000455,-6.400000000000091,-11.400000000000091,1
Andymcg12345,MatOs94,1522,1499,23,False,6.2000000000000455,-9.650000000000091,-9.599999999999909,-19.59999999999991,0
Andymcg12345,naimulsayed2,1513,1556,-43,True,-4.0,47.200000000000045,1.2000000000000455,-3.0499999999999545,1
Andymcg12345,Rademenex,1522,1536,-14,False,3.599999999999909,27.049999999999955,16.0,12.049999999999955,0
Andymcg12345,Dauntless89,1514,1471,43,True,-3.0,-38.09999999999991,-2.2000000000000455,1.4500000000000455,0
Andymcg12345,Barsikov2,1505,1511,-6,True,-10.200000000000045,1.7999999999999545,-3.2000000000000455,14.400000000000091,1
Andymcg12345,elson4552,1513,1524,-11,False,-0.40000000000009095,13.900000000000091,-13.799999999999955,-27.25,1
Andymcg12345,Abhineet27,1521,1481,40,True,6.0,-29.90000000000009,-0.599999999999909,-23.40000000000009,1
Andymcg12345,Fel1963,1528,1560,-32,False,11.799999999999955,47.59999999999991,8.0,11.150000000000091,0
Andymcg12345,kusuka,1521,1509,12,True,3.400000000000091,-4.150000000000091,15.599999999999909,31.549999999999955,0
Andymcg12345,Happy098,1513,1545,-32,True,-6.2000000000000455,31.90000000000009,5.599999999999909,2.5499999999999545,0
Andymcg12345,Yllikola,1506,1468,38,False,-11.799999999999955,-44.299999999999955,-1.2000000000000455,-12.450000000000045,1
Andymcg12345,CChen28,1513,1489,24,False,-3.2000000000000455,-23.200000000000045,19.200000000000045,31.950000000000045,0
Andymcg12345,Jutay01,1504,1541,-37,False,-7.400000000000091,28.950000000000045,6.400000000000091,11.900000000000091,0
Andymcg12345,jroques,1497,1515,-18,True,-9.599999999999909,3.0499999999999545,0.599999999999909,7.2000000000000455,1
Andymcg12345,vsk20,1505,1481,24,True,0.0,-31.65000000000009,0.599999999999909,-3.150000000000091,0
Andymcg12345,Belisarius0215,1496,1518,-22,True,-7.0,5.5,7.2000000000000455,3.650000000000091,1
Andymcg12345,Rungisai,1505,1501,4,True,3.599999999999909,-11.400000000000091,3.400000000000091,6.0499999999999545,1
Andymcg12345,Leo2027,1513,1513,0,False,9.799999999999955,0.7000000000000455,2.0,17.700000000000045,1
Andymcg12345,hedihamed,1521,1534,-13,False,13.0,21.700000000000045,-17.0,-42.549999999999955,1
Andymcg12345,AlbertoSabogal,1529,1528,1,True,16.200000000000045,14.950000000000045,-9.400000000000091,-46.40000000000009,0
Andymcg12345,beaverdome,1521,1494,27,False,3.2000000000000455,-19.0,16.40000000000009,2.900000000000091,1
Andymcg12345,shefi48,1528,1547,-19,False,5.599999999999909,33.25,16.799999999999955,30.950000000000045,0
Andymcg12345,xalanpx,1520,1559,-39,False,-3.7999999999999545,45.34999999999991,7.599999999999909,39.09999999999991,1
Andymcg12345,grebennikov_79,1529,1488,41,True,3.599999999999909,-26.40000000000009,0.40000000000009095,4.2000000000000455,0
Andymcg12345,Ba-Loo,1520,1523,-3,False,-3.599999999999909,7.849999999999909,8.0,13.0,0
Andymcg12345,electrik,1512,1471,41,True,-9.799999999999955,-44.09999999999991,-7.2000000000000455,-17.40000000000009,1
Andymcg12345,NormanStuckey,1519,1513,6,True,-1.0,-2.0,9.799999999999955,27.0,1
Andymcg12345,GuailoKilla,1527,1525,2,True,5.599999999999909,10.049999999999955,12.799999999999955,20.84999999999991,1
Andymcg12345,balramdas,1536,1548,-12,False,13.200000000000045,32.299999999999955,15.400000000000091,,0
Andymcg12345,Mrugya,1528,1484,44,False,3.599999999999909,-32.450000000000045,-2.599999999999909,-0.34999999999990905,0
Andymcg12345,dmajer347,1519,1551,-32,False,-6.7999999999999545,33.90000000000009,6.599999999999909,1.7000000000000455,1
Andymcg12345,ColvinONCHS,1528,1525,3,True,0.40000000000009095,7.150000000000091,9.599999999999909,25.0,0
Andymcg12345,JordanV46,1520,1482,38,False,-6.2000000000000455,-36.65000000000009,6.400000000000091,-19.299999999999955,0
Andymcg12345,Renioestacogido,1511,1515,-4,False,-10.200000000000045,-4.349999999999909,0.0,-0.900000000000091,1
Andymcg12345,LikeableQuote,1519,1473,46,True,-0.40000000000009095,-47.049999999999955,7.0,16.09999999999991,1
Andymcg12345,chipipa,1526,1485,41,False,5.2000000000000455,-36.549999999999955,7.0,41.75,1
Andymcg12345,chipipa,1533,1478,55,True,11.200000000000045,-44.950000000000045,-2.0,30.75,1
Andymcg12345,chipipa,1540,1471,69,False,14.200000000000045,-53.299999999999955,-7.7999999999999545,20.5,1
Andymcg12345,valentin_gg,1546,1590,-44,True,13.200000000000045,64.45000000000005,-5.400000000000091,-38.25,0
Andymcg12345,Palguda,1539,1548,-9,False,2.2000000000000455,21.950000000000045,-4.400000000000091,15.0,1
Andymcg12345,456carl707-b,1547,1542,5,False,6.0,14.650000000000091,-16.799999999999955,-1.650000000000091,1
Andymcg12345,trifun14,1555,1574,-19,True,9.599999999999909,45.299999999999955,-16.200000000000045,-23.25,0
Andymcg12345,vecplica,1547,1547,0,True,0.20000000000004547,16.950000000000045,1.400000000000091,-11.849999999999909,0
Andymcg12345,oleg_batumski,1539,1524,15,False,-6.400000000000091,-6.5499999999999545,-6.0,-28.049999999999955,1
Andymcg12345,SandyAlfonso,1547,1586,-39,True,0.0,54.09999999999991,2.0,-24.799999999999955,1
Andymcg12345,Himars-777,1556,1554,2,True,7.2000000000000455,19.90000000000009,-9.200000000000045,-18.40000000000009,0
Andymcg12345,Danielalves1006,1548,1540,8,False,0.599999999999909,4.4500000000000455,10.0,2.150000000000091,0
Andymcg12345,rjogani2000,1540,1536,4,True,-6.0,-0.20000000000004547,7.0,-7.5,0
Andymcg12345,ted12121,1532,1558,-26,False,-12.599999999999909,22.0,6.7999999999999545,3.650000000000091,0
Andymcg12345,BIG_TONKA_T,1525,1485,40,False,-15.200000000000045,-50.84999999999991,-4.0,11.450000000000045,0
Andymcg12345,VJambaV,1516,1514,2,True,-16.200000000000045,-21.700000000000045,-6.400000000000091,-32.049999999999955,0
Andymcg12345,RichardMottl,1508,1496,12,False,-16.200000000000045,-38.700000000000045,-7.400000000000091,-22.59999999999991,0
Andymcg12345,mostafanofal1,1500,1449,51,False,-16.200000000000045,-84.70000000000005,12.200000000000045,21.450000000000045,0
Andymcg12345,jakeitorleaveit,1491,1491,0,False,-17.0,-41.700000000000045,-11.400000000000091,-6.2999999999999545,0
Andymcg12345,Picachomem,1483,1483,0,True,-16.59999999999991,-47.90000000000009,-2.0,9.099999999999909,0
Andymcg12345,Original_Ona,1475,1425,50,False,-16.40000000000009,-103.34999999999991,-18.200000000000045,32.40000000000009,1
Andymcg12345,wild083,1482,1529,-47,True,-4.2000000000000455,3.2000000000000455,-3.400000000000091,-12.75,0
Andymcg12345,Unni4,1475,1447,28,True,-6.2000000000000455,-75.54999999999995,10.0,0.09999999999990905,0
Andymcg12345,joelA-22,1466,1456,10,True,-10.200000000000045,-62.549999999999955,-9.0,-2.4500000000000455,1
Andymcg12345,kacskaz,1474,1495,-21,False,-0.40000000000009095,-20.299999999999955,15.200000000000045,43.75,0
Andymcg12345,clane0289,1466,1496,-30,False,-6.599999999999909,-15.25,8.0,19.450000000000045,0
Andymcg12345,tzymas,1459,1477,-18,True,-9.0,-29.450000000000045,-13.0,-1.0499999999999545,0
Andymcg12345,dacktem,1451,1419,32,False,-12.200000000000045,-82.65000000000009,6.0,-13.299999999999955,0
Andymcg12345,gsavankumar,1442,1438,4,False,-16.40000000000009,-58.799999999999955,1.0,16.799999999999955,0
Andymcg12345,agilless99,1434,1399,35,True,-16.40000000000009,-92.15000000000009,-3.2000000000000455,6.0,1
Andymcg12345,vitalianegrun,1441,1422,19,True,-4.400000000000091,-63.40000000000009,3.0,10.400000000000091,1
Andymcg12345,GMNevzat,1449,1489,-40,False,5.599999999999909,8.549999999999955,-3.0,9.75,1
Andymcg12345,eamobill,1458,1495,-37,False,13.200000000000045,18.65000000000009,4.7999999999999545,15.650000000000091,1
Andymcg12345,amijubi,1467,1448,19,True,17.200000000000045,-25.09999999999991,-7.599999999999909,-8.150000000000091,0
Andymcg12345,jaganmohan67,1458,1455,3,False,3.400000000000091,-14.75,16.799999999999955,23.700000000000045,0
alfmi1971,BIG_TONKA_T,1437,1479,-42,True,,,6.2000000000000455,9.900000000000091,0
alfmi1971,shl170559,1429,1453,-24,False,,,-12.400000000000091,-12.400000000000091,1
alfmi1971,pritamadhd,1438,1479,-41,False,,,3.599999999999909,20.34999999999991,0
alfmi1971,mohamedaboeita,1431,1391,40,True,,,1.7999999999999545,-26.09999999999991,1
alfmi1971,hrshfld2,1438,1423,15,True,3.400000000000091,,13.599999999999909,36.700000000000045,1
alfmi1971,zantarino,1446,1450,-4,True,9.599999999999909,,-5.0,6.849999999999909,0
alfmi1971,amraly8706,1438,1460,-22,False,-0.20000000000004547,,-7.599999999999909,37.700000000000045,0
alfmi1971,John27sept,1431,1448,-17,False,-5.7999999999999545,,6.599999999999909,-2.650000000000091,1
alfmi1971,menberu_123,1439,1474,-35,False,0.599999999999909,,-9.200000000000045,-16.5,0
alfmi1971,lamontanapolloasado,1432,1313,119,True,-5.2000000000000455,,-1.2000000000000455,,1
alfmi1971,fantasticclassic,1437,1419,18,False,1.599999999999909,,13.799999999999955,11.099999999999909,0
alfmi1971,durmusoglu2005,1429,1458,-29,False,-4.599999999999909,,-2.7999999999999545,16.25,0
alfmi1971,Lamqe,1422,1383,39,True,-9.799999999999955,,4.599999999999909,19.25,0
alfmi1971,BeBier,1413,1438,-25,True,-13.599999999999909,,-3.400000000000091,11.400000000000091,1
alfmi1971,idreamofsleep,1422,1463,-41,True,-2.599999999999909,,-1.599999999999909,17.84999999999991,1
alfmi1971,Harsha_777,1431,1425,6,True,7.599999999999909,,-15.799999999999955,-27.049999999999955,1
alfmi1971,SvenMolenaar,1439,1425,14,True,13.599999999999909,,2.2000000000000455,24.950000000000045,1
alfmi1971,Topaz27,1447,1410,37,False,16.59999999999991,,6.400000000000091,3.9500000000000455,1
alfmi1971,hithere137,1454,1531,-77,False,15.400000000000091,,-3.400000000000091,-32.15000000000009,1
alfmi1971,vakho74k,1464,1491,-27,True,17.0,55.15000000000009,-1.7999999999999545,2.75,1
alfmi1971,assasincreedo,1473,1510,-37,False,17.59999999999991,72.34999999999991,6.0,20.34999999999991,1
alfmi1971,miya1791,1482,1486,-4,False,18.0,45.700000000000045,-8.0,-19.200000000000045,0
alfmi1971,caloy9,1474,1501,-27,False,4.599999999999909,58.90000000000009,2.7999999999999545,11.849999999999909,1
alfmi1971,Jpsharma64,1483,1490,-7,True,7.7999999999999545,45.299999999999955,6.400000000000091,10.700000000000045,1
alfmi1971,theking4646,1491,1507,-16,True,10.400000000000091,59.65000000000009,6.400000000000091,-13.799999999999955,1
alfmi1971,chieffanLJ27,1499,1532,-33,True,13.200000000000045,82.0,6.599999999999909,-6.099999999999909,1
alfmi1971,mr_who515,1508,1525,-17,True,17.0,71.5,15.799999999999955,6.599999999999909,0
alfmi1971,Mmart1205,1500,1479,21,False,3.7999999999999545,22.049999999999955,19.799999999999955,,1
alfmi1971,Alexvans,1508,1540,-32,False,6.7999999999999545,79.59999999999991,-3.7999999999999545,18.299999999999955,1
alfmi1971,Sanjar0606,1517,1491,26,True,10.599999999999909,26.34999999999991,-0.20000000000004547,-22.25,0
alfmi1971,HPGgate,1508,1500,8,True,-0.20000000000004547,31.799999999999955,-0.20000000000004547,-1.849999999999909,0
alfmi1971,Generator1233,1500,1547,-47,False,-6.599999999999909,75.25,17.0,82.40000000000009,0
alfmi1971,Inzi0000,1493,1492,1,False,-12.200000000000045,16.700000000000045,-9.0,9.900000000000091,0
alfmi1971,awannaganku,1485,1519,-34,False,-15.599999999999909,40.09999999999991,2.2000000000000455,24.5,1
alfmi1971,Sampy04,1494,1461,33,False,-2.0,-21.5,-3.599999999999909,20.799999999999955,1
alfmi1971,Gusan72,1501,1530,-29,True,6.400000000000091,44.0,4.2000000000000455,-13.549999999999955,0
alfmi1971,heijmerik,1494,1437,57,True,0.599999999999909,-51.75,-2.0,-5.5499999999999545,1
alfmi1971,vlml24,1501,1437,64,False,6.0,-54.450000000000045,-15.400000000000091,-27.84999999999991,0
alfmi1971,Sergantas,1485,1428,57,True,-10.0,-65.0,-1.400000000000091,-19.40000000000009,1
alfmi1971,Vldmr1962,1492,1534,-42,True,-2.599999999999909,39.59999999999991,-16.799999999999955,-21.700000000000045,0
alfmi1971,BMPrath,1485,1530,-45,True,-6.400000000000091,35.0,-6.7999999999999545,17.65000000000009,0
alfmi1971,Aslanicee,1477,1453,24,True,-11.0,-41.75,11.799999999999955,39.25,0
